entry,exit,flt,off,sl,tp,net,days,wr,worst,best,sl_days
09:25:00,15:15:00,vwap_010,100,0.35,0.75,14980.64,24,75.0,-1460.68,5550.71,1
09:25:00,15:15:00,vwap_010,50,0.35,0.75,13717.83,24,62.5,-1478.7,5987.61,1
09:25:00,15:15:00,vwap_010,50,0.25,0.75,13663.37,24,58.3,-1327.29,5987.61,2
09:25:00,15:15:00,vwap_010,150,0.35,0.75,13316.64,24,66.7,-1413.1,5119.84,1
09:25:00,15:15:00,vwap_010,150,0.25,0.75,13123.23,24,62.5,-1413.1,5119.84,2
09:25:00,15:15:00,vwap_010,100,0.25,0.75,12761.6,24,70.8,-1613.62,5550.71,3
09:45:00,15:15:00,vwap_010,50,0.25,0.75,11247.83,24,58.3,-1191.5,5590.9,3
09:45:00,15:15:00,vwap_010,100,0.35,0.75,10571.19,24,70.8,-962.71,5118.24,1
09:25:00,15:00:00,vwap_010,100,0.35,0.75,9920.1,24,70.8,-1432.29,5302.33,1
09:45:00,15:15:00,vwap_010,50,0.35,0.75,9816.36,24,58.3,-1191.5,5590.9,2
09:25:00,15:15:00,vwap_010,100,0.35,0.5,9693.33,24,75.0,-1460.68,3356.08,1
09:25:00,15:15:00,vwap_010,100,0.35,,9693.33,24,75.0,-1460.68,3356.08,1
09:25:00,15:15:00,move_005,100,0.35,0.75,9648.12,24,70.8,-1852.01,5550.71,1
09:25:00,15:15:00,move_020,100,0.35,0.75,9648.12,24,70.8,-1852.01,5550.71,1
09:25:00,15:15:00,move_010,100,0.35,0.75,9648.12,24,70.8,-1852.01,5550.71,1
09:25:00,15:15:00,none,100,0.35,0.75,9648.12,24,70.8,-1852.01,5550.71,1
09:25:00,15:00:00,vwap_010,100,0.25,0.75,8823.06,24,62.5,-1405.12,5302.33,3
09:25:00,15:15:00,none,50,0.35,0.75,8768.47,24,58.3,-1823.67,5987.61,1
09:25:00,15:15:00,move_005,50,0.35,0.75,8768.47,24,58.3,-1823.67,5987.61,1
09:25:00,15:15:00,move_020,50,0.35,0.75,8768.47,24,58.3,-1823.67,5987.61,1
09:25:00,15:15:00,move_010,50,0.35,0.75,8768.47,24,58.3,-1823.67,5987.61,1
09:25:00,15:15:00,move_010,50,0.25,0.75,8714.01,24,54.2,-1823.67,5987.61,2
09:25:00,15:15:00,move_005,50,0.25,0.75,8714.01,24,54.2,-1823.67,5987.61,2
09:25:00,15:15:00,move_020,50,0.25,0.75,8714.01,24,54.2,-1823.67,5987.61,2
09:25:00,15:15:00,none,50,0.25,0.75,8714.01,24,54.2,-1823.67,5987.61,2
09:45:00,15:15:00,vwap_010,100,0.25,0.75,8549.61,24,66.7,-1679.3,5118.24,4
09:25:00,15:15:00,vwap_010,150,0.35,,8455.02,24,66.7,-1413.1,3356.08,1
09:25:00,15:15:00,vwap_010,150,0.35,0.5,8455.02,24,66.7,-1413.1,3356.08,1
09:25:00,15:15:00,move_010,150,0.35,0.75,8443.57,24,62.5,-1616.46,5119.84,1
09:25:00,15:15:00,move_005,150,0.35,0.75,8443.57,24,62.5,-1616.46,5119.84,1
09:25:00,15:15:00,move_020,150,0.35,0.75,8443.57,24,62.5,-1616.46,5119.84,1
09:25:00,15:15:00,none,150,0.35,0.75,8443.57,24,62.5,-1616.46,5119.84,1
09:25:00,15:00:00,vwap_010,150,0.25,0.75,8407.58,24,54.2,-2761.07,4910.67,2
09:25:00,15:00:00,vwap_010,150,0.35,0.75,8396.12,24,58.3,-2761.07,4910.67,1
09:25:00,15:00:00,vwap_010,50,0.25,0.75,8282.73,24,54.2,-1711.57,5670.6,2
09:25:00,15:15:00,vwap_010,100,0.15,0.75,8279.51,24,66.7,-1460.68,3356.08,8
09:25:00,15:15:00,none,150,0.25,0.75,8250.16,24,58.3,-1616.46,5119.84,2
09:25:00,15:15:00,move_010,150,0.25,0.75,8250.16,24,58.3,-1616.46,5119.84,2
09:25:00,15:15:00,move_005,150,0.25,0.75,8250.16,24,58.3,-1616.46,5119.84,2
09:25:00,15:15:00,move_020,150,0.25,0.75,8250.16,24,58.3,-1616.46,5119.84,2
09:25:00,15:15:00,vwap_010,50,0.35,,8115.42,24,62.5,-1478.7,3356.08,1
09:25:00,15:15:00,vwap_010,50,0.35,0.5,8115.42,24,62.5,-1478.7,3356.08,1
09:25:00,15:00:00,vwap_010,50,0.35,0.75,8109.51,24,58.3,-1711.57,5670.6,1
09:25:00,15:15:00,vwap_010,150,0.25,,7920.16,24,58.3,-1413.1,3356.08,3
09:25:00,15:15:00,vwap_010,150,0.25,0.5,7920.16,24,58.3,-1413.1,3356.08,3
09:25:00,15:15:00,move_005,100,0.25,0.75,7429.08,24,66.7,-1852.01,5550.71,3
09:25:00,15:15:00,none,100,0.25,0.75,7429.08,24,66.7,-1852.01,5550.71,3
09:25:00,15:15:00,move_010,100,0.25,0.75,7429.08,24,66.7,-1852.01,5550.71,3
09:25:00,15:15:00,move_020,100,0.25,0.75,7429.08,24,66.7,-1852.01,5550.71,3
09:45:00,15:15:00,vwap_010,150,0.35,0.75,7394.16,24,58.3,-1063.63,4703.55,2
09:25:00,15:15:00,vwap_010,50,0.25,0.5,7279.87,24,54.2,-1327.29,3356.08,3
09:25:00,15:15:00,vwap_010,50,0.25,,7279.87,24,54.2,-1327.29,3356.08,3
09:25:00,15:15:00,vwap_010,100,0.25,0.5,6794.51,24,66.7,-1613.62,3356.08,4
09:25:00,15:15:00,vwap_010,100,0.25,,6794.51,24,66.7,-1613.62,3356.08,4
09:45:00,15:00:00,vwap_010,100,0.35,0.75,6592.16,24,62.5,-2734.06,4869.86,0
09:35:00,15:15:00,vwap_010,100,0.35,0.75,6133.87,24,66.7,-1331.47,2920.01,1
09:35:00,15:15:00,vwap_010,100,0.35,0.5,6133.87,24,66.7,-1331.47,2920.01,1
09:35:00,15:15:00,vwap_010,100,0.35,,6133.87,24,66.7,-1331.47,2920.01,1
09:25:00,15:15:00,vwap_010,0,0.35,0.75,6003.23,24,62.5,-1627.21,3356.08,1
09:25:00,15:15:00,vwap_010,0,0.35,,6003.23,24,62.5,-1627.21,3356.08,1
09:25:00,15:15:00,vwap_010,0,0.35,0.5,6003.23,24,62.5,-1627.21,3356.08,1
09:25:00,15:15:00,vwap_010,150,0.15,0.75,5826.62,24,58.3,-1413.1,3356.08,8
09:45:00,15:15:00,vwap_010,100,0.15,0.75,5811.12,24,62.5,-1648.03,3429.56,8
09:25:00,15:00:00,move_005,100,0.35,0.75,5803.08,24,66.7,-1432.29,5302.33,1
09:25:00,15:00:00,none,100,0.35,0.75,5803.08,24,66.7,-1432.29,5302.33,1
09:25:00,15:00:00,move_020,100,0.35,0.75,5803.08,24,66.7,-1432.29,5302.33,1
09:25:00,15:00:00,move_010,100,0.35,0.75,5803.08,24,66.7,-1432.29,5302.33,1
09:25:00,15:00:00,vwap_010,100,0.15,0.75,5636.42,24,62.5,-1420.89,3177.23,8
09:35:00,15:15:00,vwap_010,50,0.35,,5503.07,24,62.5,-1072.1,2920.01,1
09:35:00,15:15:00,vwap_010,50,0.35,0.5,5503.07,24,62.5,-1072.1,2920.01,1
09:35:00,15:15:00,vwap_010,50,0.35,0.75,5503.07,24,62.5,-1072.1,2920.01,1
09:45:00,15:15:00,move_010,50,0.25,0.75,5499.69,24,54.2,-2939.82,5590.9,3
09:45:00,15:15:00,none,50,0.25,0.75,5499.69,24,54.2,-2939.82,5590.9,3
09:45:00,15:15:00,move_020,50,0.25,0.75,5499.69,24,54.2,-2939.82,5590.9,3
09:45:00,15:15:00,move_005,50,0.25,0.75,5499.69,24,54.2,-2939.82,5590.9,3
09:45:00,15:00:00,vwap_010,100,0.25,0.75,5489.93,24,62.5,-2734.06,4869.86,4
09:45:00,15:15:00,vwap_010,100,0.35,0.5,5482.25,24,66.7,-962.71,3627.93,1
09:45:00,15:15:00,vwap_010,100,0.35,,5482.25,24,66.7,-962.71,3627.93,1
09:25:00,15:15:00,vwap_010,50,0.15,0.75,5441.49,24,54.2,-1327.29,3356.08,8
09:45:00,15:15:00,vwap_010,0,0.35,,5404.92,24,54.2,-977.62,3627.93,1
09:45:00,15:15:00,vwap_010,0,0.35,0.5,5404.92,24,54.2,-977.62,3627.93,1
09:45:00,15:15:00,vwap_010,0,0.35,0.75,5206.55,24,54.2,-977.62,3429.56,1
09:25:00,15:15:00,vwap_010,0,0.25,,5153.51,24,54.2,-1324.02,3356.08,3
09:25:00,15:15:00,vwap_010,0,0.25,0.5,5153.51,24,54.2,-1324.02,3356.08,3
09:25:00,15:15:00,vwap_010,0,0.25,0.75,5153.51,24,54.2,-1324.02,3356.08,3
09:45:00,15:15:00,move_005,100,0.35,0.75,5119.59,24,66.7,-2792.37,5118.24,1
09:45:00,15:15:00,move_020,100,0.35,0.75,5119.59,24,66.7,-2792.37,5118.24,1
09:45:00,15:15:00,none,100,0.35,0.75,5119.59,24,66.7,-2792.37,5118.24,1
09:45:00,15:15:00,move_010,100,0.35,0.75,5119.59,24,66.7,-2792.37,5118.24,1
09:45:00,15:15:00,vwap_010,50,0.25,0.5,5062.69,24,54.2,-1191.5,3627.93,4
09:45:00,15:15:00,vwap_010,50,0.25,,5062.69,24,54.2,-1191.5,3627.93,4
09:25:00,15:00:00,vwap_010,100,0.35,,5047.85,24,70.8,-1432.29,3177.23,1
09:25:00,15:00:00,vwap_010,100,0.35,0.5,5047.85,24,70.8,-1432.29,3177.23,1
09:35:00,15:15:00,vwap_010,100,0.25,,4981.35,24,62.5,-1331.47,2920.01,4
09:35:00,15:15:00,vwap_010,100,0.25,0.5,4981.35,24,62.5,-1331.47,2920.01,4
09:35:00,15:15:00,vwap_010,100,0.25,0.75,4981.35,24,62.5,-1331.47,2920.01,4
09:25:00,15:00:00,move_020,50,0.25,0.75,4905.33,24,50.0,-1711.57,5670.6,2
09:25:00,15:00:00,none,50,0.25,0.75,4905.33,24,50.0,-1711.57,5670.6,2
09:25:00,15:00:00,move_005,50,0.25,0.75,4905.33,24,50.0,-1711.57,5670.6,2
09:25:00,15:00:00,move_010,50,0.25,0.75,4905.33,24,50.0,-1711.57,5670.6,2
09:35:00,15:15:00,vwap_010,150,0.35,,4826.49,24,58.3,-1090.08,2920.01,1
09:35:00,15:15:00,vwap_010,150,0.35,0.75,4826.49,24,58.3,-1090.08,2920.01,1
09:35:00,15:15:00,vwap_010,150,0.35,0.5,4826.49,24,58.3,-1090.08,2920.01,1
09:25:00,15:00:00,move_005,50,0.35,0.75,4732.11,24,54.2,-1711.57,5670.6,1
09:25:00,15:00:00,move_010,50,0.35,0.75,4732.11,24,54.2,-1711.57,5670.6,1
09:25:00,15:00:00,move_020,50,0.35,0.75,4732.11,24,54.2,-1711.57,5670.6,1
09:25:00,15:00:00,none,50,0.35,0.75,4732.11,24,54.2,-1711.57,5670.6,1
09:45:00,15:00:00,vwap_010,50,0.25,0.75,4714.07,24,45.8,-1487.97,5273.89,3
09:25:00,15:00:00,none,100,0.25,0.75,4706.04,24,58.3,-1405.12,5302.33,3
09:25:00,15:00:00,move_020,100,0.25,0.75,4706.04,24,58.3,-1405.12,5302.33,3
09:25:00,15:00:00,move_005,100,0.25,0.75,4706.04,24,58.3,-1405.12,5302.33,3
09:25:00,15:00:00,move_010,100,0.25,0.75,4706.04,24,58.3,-1405.12,5302.33,3
09:45:00,15:15:00,vwap_010,150,0.15,0.75,4440.14,24,54.2,-1440.26,3429.56,8
09:25:00,15:00:00,none,150,0.25,0.75,4429.68,24,50.0,-2761.07,4910.67,2
09:25:00,15:00:00,move_010,150,0.25,0.75,4429.68,24,50.0,-2761.07,4910.67,2
09:25:00,15:00:00,move_020,150,0.25,0.75,4429.68,24,50.0,-2761.07,4910.67,2
09:25:00,15:00:00,move_005,150,0.25,0.75,4429.68,24,50.0,-2761.07,4910.67,2
09:25:00,15:00:00,move_005,150,0.35,0.75,4418.22,24,54.2,-2761.07,4910.67,1
09:25:00,15:00:00,move_020,150,0.35,0.75,4418.22,24,54.2,-2761.07,4910.67,1
09:25:00,15:00:00,none,150,0.35,0.75,4418.22,24,54.2,-2761.07,4910.67,1
09:25:00,15:00:00,move_010,150,0.35,0.75,4418.22,24,54.2,-2761.07,4910.67,1
09:45:00,15:15:00,vwap_010,50,0.35,,4412.31,24,54.2,-1191.5,3627.93,2
09:45:00,15:15:00,vwap_010,50,0.35,0.5,4412.31,24,54.2,-1191.5,3627.93,2
09:25:00,15:15:00,move_020,100,0.35,,4360.81,24,70.8,-1852.01,1157.14,1
09:25:00,15:15:00,none,100,0.35,0.5,4360.81,24,70.8,-1852.01,1157.14,1
09:25:00,15:15:00,move_020,100,0.35,0.5,4360.81,24,70.8,-1852.01,1157.14,1
09:25:00,15:15:00,none,100,0.35,,4360.81,24,70.8,-1852.01,1157.14,1
09:25:00,15:15:00,move_005,100,0.35,,4360.81,24,70.8,-1852.01,1157.14,1
09:25:00,15:15:00,move_010,100,0.35,,4360.81,24,70.8,-1852.01,1157.14,1
09:25:00,15:15:00,move_010,100,0.35,0.5,4360.81,24,70.8,-1852.01,1157.14,1
09:25:00,15:15:00,move_005,100,0.35,0.5,4360.81,24,70.8,-1852.01,1157.14,1
09:25:00,15:15:00,move_020,100,0.15,0.75,4250.99,24,62.5,-1460.68,1218.2,9
09:25:00,15:15:00,move_010,100,0.15,0.75,4250.99,24,62.5,-1460.68,1218.2,9
09:25:00,15:15:00,move_005,100,0.15,0.75,4250.99,24,62.5,-1460.68,1218.2,9
09:25:00,15:15:00,none,100,0.15,0.75,4250.99,24,62.5,-1460.68,1218.2,9
09:45:00,15:15:00,vwap_010,50,0.15,0.75,4224.97,24,45.8,-2348.25,3429.56,8
09:45:00,15:00:00,vwap_010,150,0.35,0.75,4175.09,24,41.7,-1436.4,4494.38,2
09:35:00,15:15:00,vwap_010,50,0.25,,4079.26,24,58.3,-1122.47,2920.01,4
09:35:00,15:15:00,vwap_010,50,0.25,0.75,4079.26,24,58.3,-1122.47,2920.01,4
09:35:00,15:15:00,vwap_010,50,0.25,0.5,4079.26,24,58.3,-1122.47,2920.01,4
09:45:00,15:15:00,none,50,0.35,0.75,4068.22,24,54.2,-2939.82,5590.9,2
09:45:00,15:15:00,move_005,50,0.35,0.75,4068.22,24,54.2,-2939.82,5590.9,2
09:45:00,15:15:00,move_010,50,0.35,0.75,4068.22,24,54.2,-2939.82,5590.9,2
09:45:00,15:15:00,move_020,50,0.35,0.75,4068.22,24,54.2,-2939.82,5590.9,2
09:35:00,15:15:00,vwap_010,50,0.15,0.75,4011.2,24,58.3,-1213.21,2920.01,8
09:35:00,15:15:00,vwap_010,50,0.15,,4011.2,24,58.3,-1213.21,2920.01,8
09:35:00,15:15:00,vwap_010,50,0.15,0.5,4011.2,24,58.3,-1213.21,2920.01,8
09:45:00,15:00:00,vwap_010,100,0.15,0.75,3950.73,24,58.3,-2073.89,3429.56,8
09:45:00,15:15:00,vwap_010,150,0.25,0.75,3731.03,24,50.0,-1985.45,4703.55,6
09:25:00,15:00:00,vwap_010,150,0.35,,3713.36,24,58.3,-2761.07,3177.23,1
09:25:00,15:00:00,vwap_010,150,0.35,0.5,3713.36,24,58.3,-2761.07,3177.23,1
09:25:00,15:15:00,vwap_010,100,0.15,,3665.04,24,66.7,-4995.48,3356.08,8
09:25:00,15:15:00,vwap_010,100,0.15,0.5,3665.04,24,66.7,-4995.48,3356.08,8
09:35:00,15:15:00,vwap_010,150,0.25,0.75,3640.73,24,54.2,-1308.89,2920.01,4
09:35:00,15:15:00,vwap_010,150,0.25,0.5,3640.73,24,54.2,-1308.89,2920.01,4
09:35:00,15:15:00,vwap_010,150,0.25,,3640.73,24,54.2,-1308.89,2920.01,4
09:25:00,15:15:00,none,150,0.35,,3581.95,24,62.5,-1616.46,1867.74,1
09:25:00,15:15:00,move_010,150,0.35,0.5,3581.95,24,62.5,-1616.46,1867.74,1
09:25:00,15:15:00,none,150,0.35,0.5,3581.95,24,62.5,-1616.46,1867.74,1
09:25:00,15:15:00,move_010,150,0.35,,3581.95,24,62.5,-1616.46,1867.74,1
09:25:00,15:15:00,move_005,150,0.35,0.5,3581.95,24,62.5,-1616.46,1867.74,1
09:25:00,15:15:00,move_005,150,0.35,,3581.95,24,62.5,-1616.46,1867.74,1
09:25:00,15:15:00,move_020,150,0.35,,3581.95,24,62.5,-1616.46,1867.74,1
09:25:00,15:15:00,move_020,150,0.35,0.5,3581.95,24,62.5,-1616.46,1867.74,1
09:35:00,15:15:00,vwap_010,0,0.35,0.5,3423.29,24,66.7,-1188.35,2920.01,0
09:35:00,15:15:00,vwap_010,0,0.35,0.75,3423.29,24,66.7,-1188.35,2920.01,0
09:35:00,15:15:00,vwap_010,0,0.35,,3423.29,24,66.7,-1188.35,2920.01,0
09:45:00,15:00:00,vwap_010,50,0.35,0.75,3387.19,24,45.8,-1487.97,5273.89,1
09:35:00,15:15:00,vwap_010,100,0.15,,3386.2,24,58.3,-1874.95,2920.01,9
09:35:00,15:15:00,vwap_010,100,0.15,0.5,3386.2,24,58.3,-1874.95,2920.01,9
09:35:00,15:15:00,vwap_010,100,0.15,0.75,3386.2,24,58.3,-1874.95,2920.01,9
09:45:00,15:15:00,vwap_010,0,0.25,,3372.12,24,58.3,-1900.32,3627.93,4
09:45:00,15:15:00,vwap_010,0,0.25,0.5,3372.12,24,58.3,-1900.32,3627.93,4
09:25:00,15:00:00,vwap_010,150,0.25,0.5,3204.51,24,50.0,-2761.07,3177.23,3
09:25:00,15:00:00,vwap_010,150,0.25,,3204.51,24,50.0,-2761.07,3177.23,3
09:25:00,15:00:00,vwap_010,150,0.15,0.75,3191.35,24,50.0,-2113.97,3177.23,8
09:45:00,15:15:00,vwap_010,0,0.25,0.75,3173.75,24,58.3,-1900.32,3429.56,4
09:25:00,15:15:00,move_020,50,0.35,0.5,3166.06,24,58.3,-1823.67,1440.53,1
09:25:00,15:15:00,move_005,50,0.35,0.5,3166.06,24,58.3,-1823.67,1440.53,1
09:25:00,15:15:00,move_020,50,0.35,,3166.06,24,58.3,-1823.67,1440.53,1
09:25:00,15:15:00,move_010,50,0.35,,3166.06,24,58.3,-1823.67,1440.53,1
09:25:00,15:15:00,move_005,50,0.35,,3166.06,24,58.3,-1823.67,1440.53,1
09:25:00,15:15:00,none,50,0.35,,3166.06,24,58.3,-1823.67,1440.53,1
09:25:00,15:15:00,none,50,0.35,0.5,3166.06,24,58.3,-1823.67,1440.53,1
09:25:00,15:15:00,move_010,50,0.35,0.5,3166.06,24,58.3,-1823.67,1440.53,1
09:45:00,15:15:00,move_010,100,0.25,0.75,3120.89,24,62.5,-2769.49,5118.24,5
09:45:00,15:15:00,move_005,100,0.25,0.75,3120.89,24,62.5,-2769.49,5118.24,5
09:45:00,15:15:00,move_020,100,0.25,0.75,3120.89,24,62.5,-2769.49,5118.24,5
09:45:00,15:15:00,none,100,0.25,0.75,3120.89,24,62.5,-2769.49,5118.24,5
09:25:00,15:15:00,move_010,150,0.25,,3047.09,24,54.2,-1616.46,1867.74,3
09:25:00,15:15:00,move_020,150,0.25,,3047.09,24,54.2,-1616.46,1867.74,3
09:25:00,15:15:00,move_020,150,0.25,0.5,3047.09,24,54.2,-1616.46,1867.74,3
09:25:00,15:15:00,move_005,150,0.25,,3047.09,24,54.2,-1616.46,1867.74,3
09:25:00,15:15:00,move_010,150,0.25,0.5,3047.09,24,54.2,-1616.46,1867.74,3
09:25:00,15:15:00,none,150,0.25,,3047.09,24,54.2,-1616.46,1867.74,3
09:25:00,15:15:00,none,150,0.25,0.5,3047.09,24,54.2,-1616.46,1867.74,3
09:25:00,15:15:00,move_005,150,0.25,0.5,3047.09,24,54.2,-1616.46,1867.74,3
09:25:00,15:00:00,vwap_010,100,0.25,0.5,2855.97,24,58.3,-1405.12,3177.23,4
09:25:00,15:00:00,vwap_010,100,0.25,,2855.97,24,58.3,-1405.12,3177.23,4
09:45:00,15:15:00,vwap_010,100,0.25,,2780.89,24,62.5,-1679.3,3627.93,5
09:45:00,15:15:00,vwap_010,100,0.25,0.5,2780.89,24,62.5,-1679.3,3627.93,5
09:25:00,15:00:00,vwap_010,50,0.15,0.75,2740.3,24,54.2,-1670.45,3177.23,8
09:45:00,15:15:00,vwap_010,150,0.35,,2730.91,24,54.2,-1063.63,3627.93,2
09:45:00,15:15:00,vwap_010,150,0.35,0.5,2730.91,24,54.2,-1063.63,3627.93,2
09:25:00,15:00:00,vwap_010,50,0.35,,2683.58,24,58.3,-1711.57,3177.23,1
09:25:00,15:00:00,vwap_010,50,0.35,0.5,2683.58,24,58.3,-1711.57,3177.23,1
09:45:00,15:15:00,move_010,150,0.35,0.75,2636.49,24,54.2,-2784.27,4703.55,2
09:45:00,15:15:00,move_020,150,0.35,0.75,2636.49,24,54.2,-2784.27,4703.55,2
09:45:00,15:15:00,move_005,150,0.35,0.75,2636.49,24,54.2,-2784.27,4703.55,2
09:45:00,15:15:00,none,150,0.35,0.75,2636.49,24,54.2,-2784.27,4703.55,2
09:45:00,15:15:00,none,100,0.15,0.75,2356.37,24,58.3,-1648.03,2140.32,9
09:45:00,15:15:00,move_020,100,0.15,0.75,2356.37,24,58.3,-1648.03,2140.32,9
09:45:00,15:15:00,move_010,100,0.15,0.75,2356.37,24,58.3,-1648.03,2140.32,9
09:45:00,15:15:00,move_005,100,0.15,0.75,2356.37,24,58.3,-1648.03,2140.32,9
09:45:00,15:00:00,move_005,100,0.35,0.75,2343.25,24,62.5,-2734.06,4869.86,0
09:45:00,15:00:00,move_010,100,0.35,0.75,2343.25,24,62.5,-2734.06,4869.86,0
09:45:00,15:00:00,move_020,100,0.35,0.75,2343.25,24,62.5,-2734.06,4869.86,0
09:45:00,15:00:00,none,100,0.35,0.75,2343.25,24,62.5,-2734.06,4869.86,0
09:25:00,15:15:00,none,50,0.25,,2330.51,24,50.0,-1823.67,1440.53,3
09:25:00,15:15:00,move_010,50,0.25,0.5,2330.51,24,50.0,-1823.67,1440.53,3
09:25:00,15:15:00,move_020,50,0.25,,2330.51,24,50.0,-1823.67,1440.53,3
09:25:00,15:15:00,move_005,50,0.25,0.5,2330.51,24,50.0,-1823.67,1440.53,3
09:25:00,15:15:00,move_005,50,0.25,,2330.51,24,50.0,-1823.67,1440.53,3
09:25:00,15:15:00,move_020,50,0.25,0.5,2330.51,24,50.0,-1823.67,1440.53,3
09:25:00,15:15:00,move_010,50,0.25,,2330.51,24,50.0,-1823.67,1440.53,3
09:25:00,15:15:00,none,50,0.25,0.5,2330.51,24,50.0,-1823.67,1440.53,3
09:25:00,15:00:00,move_010,100,0.15,0.75,2101.13,24,58.3,-1420.89,1094.01,9
09:25:00,15:00:00,none,100,0.15,0.75,2101.13,24,58.3,-1420.89,1094.01,9
09:25:00,15:00:00,move_005,100,0.15,0.75,2101.13,24,58.3,-1420.89,1094.01,9
09:25:00,15:00:00,move_020,100,0.15,0.75,2101.13,24,58.3,-1420.89,1094.01,9
09:25:00,15:15:00,move_005,150,0.15,0.75,2061.46,24,54.2,-1413.1,1867.74,9
09:25:00,15:15:00,none,150,0.15,0.75,2061.46,24,54.2,-1413.1,1867.74,9
09:25:00,15:15:00,move_020,150,0.15,0.75,2061.46,24,54.2,-1413.1,1867.74,9
09:25:00,15:15:00,move_010,150,0.15,0.75,2061.46,24,54.2,-1413.1,1867.74,9
09:45:00,15:15:00,none,150,0.15,0.75,1947.31,24,50.0,-1440.26,1952.26,9
09:45:00,15:15:00,move_020,150,0.15,0.75,1947.31,24,50.0,-1440.26,1952.26,9
09:45:00,15:15:00,move_010,150,0.15,0.75,1947.31,24,50.0,-1440.26,1952.26,9
09:45:00,15:15:00,move_005,150,0.15,0.75,1947.31,24,50.0,-1440.26,1952.26,9
09:25:00,15:00:00,vwap_010,50,0.25,0.5,1899.22,24,50.0,-1711.57,3177.23,3
09:25:00,15:00:00,vwap_010,50,0.25,,1899.22,24,50.0,-1711.57,3177.23,3
09:25:00,15:15:00,none,50,0.15,0.75,1832.07,24,50.0,-1327.29,1440.53,9
09:25:00,15:15:00,move_010,50,0.15,0.75,1832.07,24,50.0,-1327.29,1440.53,9
09:25:00,15:15:00,move_020,50,0.15,0.75,1832.07,24,50.0,-1327.29,1440.53,9
09:25:00,15:15:00,move_005,50,0.15,0.75,1832.07,24,50.0,-1327.29,1440.53,9
09:35:00,15:15:00,none,100,0.35,,1819.94,24,62.5,-1770.17,1287.76,1
09:35:00,15:15:00,none,100,0.35,0.75,1819.94,24,62.5,-1770.17,1287.76,1
09:35:00,15:15:00,none,100,0.35,0.5,1819.94,24,62.5,-1770.17,1287.76,1
09:35:00,15:15:00,move_005,100,0.35,0.5,1819.94,24,62.5,-1770.17,1287.76,1
09:35:00,15:15:00,move_020,100,0.35,0.5,1819.94,24,62.5,-1770.17,1287.76,1
09:35:00,15:15:00,move_010,100,0.35,,1819.94,24,62.5,-1770.17,1287.76,1
09:35:00,15:15:00,move_010,100,0.35,0.75,1819.94,24,62.5,-1770.17,1287.76,1
09:35:00,15:15:00,move_010,100,0.35,0.5,1819.94,24,62.5,-1770.17,1287.76,1
09:35:00,15:15:00,move_005,100,0.35,,1819.94,24,62.5,-1770.17,1287.76,1
09:35:00,15:15:00,move_020,100,0.35,,1819.94,24,62.5,-1770.17,1287.76,1
09:35:00,15:15:00,move_020,100,0.35,0.75,1819.94,24,62.5,-1770.17,1287.76,1
09:35:00,15:15:00,move_005,100,0.35,0.75,1819.94,24,62.5,-1770.17,1287.76,1
09:45:00,15:00:00,vwap_010,150,0.15,0.75,1770.13,24,41.7,-1744.2,3429.56,8
09:45:00,15:00:00,vwap_010,100,0.35,0.5,1742.68,24,58.3,-2734.06,3452.33,0
09:45:00,15:00:00,vwap_010,100,0.35,,1742.68,24,58.3,-2734.06,3452.33,0
09:25:00,15:15:00,vwap_010,150,0.15,0.5,1605.63,24,58.3,-4660.31,3356.08,8
09:25:00,15:15:00,vwap_010,150,0.15,,1605.63,24,58.3,-4660.31,3356.08,8
09:25:00,15:00:00,vwap_010,0,0.35,0.5,1522.08,24,66.7,-2141.06,3177.23,1
09:25:00,15:00:00,vwap_010,0,0.35,0.75,1522.08,24,66.7,-2141.06,3177.23,1
09:25:00,15:00:00,vwap_010,0,0.35,,1522.08,24,66.7,-2141.06,3177.23,1
09:35:00,15:00:00,vwap_010,100,0.35,0.5,1485.76,24,58.3,-1520.38,2741.15,1
09:35:00,15:00:00,vwap_010,100,0.35,0.75,1485.76,24,58.3,-1520.38,2741.15,1
09:35:00,15:00:00,vwap_010,100,0.35,,1485.76,24,58.3,-1520.38,2741.15,1
09:25:00,15:15:00,none,100,0.25,0.5,1461.99,24,62.5,-1852.01,991.22,4
09:25:00,15:15:00,none,100,0.25,,1461.99,24,62.5,-1852.01,991.22,4
09:25:00,15:15:00,move_010,100,0.25,0.5,1461.99,24,62.5,-1852.01,991.22,4
09:25:00,15:15:00,move_010,100,0.25,,1461.99,24,62.5,-1852.01,991.22,4
09:25:00,15:15:00,move_005,100,0.25,,1461.99,24,62.5,-1852.01,991.22,4
09:25:00,15:15:00,move_005,100,0.25,0.5,1461.99,24,62.5,-1852.01,991.22,4
09:25:00,15:15:00,move_020,100,0.25,0.5,1461.99,24,62.5,-1852.01,991.22,4
09:25:00,15:15:00,move_020,100,0.25,,1461.99,24,62.5,-1852.01,991.22,4
09:35:00,15:15:00,move_010,150,0.35,,1369.38,24,54.2,-1505.5,1646.81,1
09:35:00,15:15:00,none,150,0.35,0.5,1369.38,24,54.2,-1505.5,1646.81,1
09:35:00,15:15:00,move_010,150,0.35,0.5,1369.38,24,54.2,-1505.5,1646.81,1
09:35:00,15:15:00,move_005,150,0.35,,1369.38,24,54.2,-1505.5,1646.81,1
09:35:00,15:15:00,move_020,150,0.35,0.75,1369.38,24,54.2,-1505.5,1646.81,1
